hei_score,risk_class,risk_code,pop_raw,ndvi_raw,lulc_class,urban_class,lst_norm,pop_norm,ndvi_inv_norm,lulc_weight,color_hex
0.3571,Moderate Risk,3,2.3707966804504395,0.120475,Bare Land,Peri-Urban / Sparse,0.3541,0.005404,0.7192,0.70,#FFAA00
0.3581,Moderate Risk,3,2.3649487495422363,0.119575,Bare Land,Peri-Urban / Sparse,0.3541,0.005390,0.7244,0.70,#FFAA00
0.3571,Moderate Risk,3,2.344886064529419,0.120425,Bare Land,Peri-Urban / Sparse,0.3541,0.005345,0.7195,0.70,#FFAA00
0.3583,Moderate Risk,3,2.3311781883239746,0.119394,Bare Land,Peri-Urban / Sparse,0.3541,0.005313,0.7255,0.70,#FFAA00
0.3591,Moderate Risk,3,2.3323867321014404,0.118729,Bare Land,Peri-Urban / Sparse,0.3541,0.005316,0.7294,0.70,#FFAA00
0.3602,Moderate Risk,3,2.319929838180542,0.117792,Bare Land,Peri-Urban / Sparse,0.3541,0.005288,0.7348,0.70,#FFAA00
0.3604,Moderate Risk,3,2.277167558670044,0.117560,Bare Land,Peri-Urban / Sparse,0.3541,0.005190,0.7362,0.70,#FFAA00
0.3637,Moderate Risk,3,2.2542734146118164,0.114752,Bare Land,Peri-Urban / Sparse,0.3541,0.005138,0.7526,0.70,#FFAA00
0.3669,Moderate Risk,3,2.2540030479431152,0.111990,Bare Land,Peri-Urban / Sparse,0.3541,0.005137,0.7687,0.70,#FFAA00
0.3676,Moderate Risk,3,2.256821632385254,0.111439,Bare Land,Peri-Urban / Sparse,0.3541,0.005144,0.7719,0.70,#FFAA00
0.3692,Moderate Risk,3,2.370303153991699,0.110063,Bare Land,Peri-Urban / Sparse,0.3541,0.005403,0.7799,0.70,#FFAA00
0.3697,Moderate Risk,3,2.291959047317505,0.109576,Bare Land,Peri-Urban / Sparse,0.3541,0.005224,0.7827,0.70,#FFAA00
0.3688,Moderate Risk,3,2.2530484199523926,0.110351,Bare Land,Peri-Urban / Sparse,0.3541,0.005135,0.7782,0.70,#FFAA00
0.3699,Moderate Risk,3,2.1979780197143555,0.109409,Bare Land,Peri-Urban / Sparse,0.3541,0.005010,0.7837,0.70,#FFAA00
0.3696,Moderate Risk,3,2.2189559936523438,0.109644,Bare Land,Peri-Urban / Sparse,0.3541,0.005058,0.7823,0.70,#FFAA00
0.3709,Moderate Risk,3,2.2883989810943604,0.108626,Bare Land,Peri-Urban / Sparse,0.3541,0.005216,0.7883,0.70,#FFAA00
0.3717,Moderate Risk,3,2.3116207122802734,0.107916,Bare Land,Peri-Urban / Sparse,0.3541,0.005269,0.7924,0.70,#FFAA00
0.3705,Moderate Risk,3,2.313589572906494,0.108955,Bare Land,Peri-Urban / Sparse,0.3541,0.005273,0.7863,0.70,#FFAA00
0.3692,Moderate Risk,3,2.3125104904174805,0.110076,Bare Land,Peri-Urban / Sparse,0.3541,0.005271,0.7798,0.70,#FFAA00
0.3692,Moderate Risk,3,2.311366081237793,0.110045,Bare Land,Peri-Urban / Sparse,0.3541,0.005268,0.7800,0.70,#FFAA00
0.3706,Moderate Risk,3,2.307995080947876,0.108835,Bare Land,Peri-Urban / Sparse,0.3541,0.005261,0.7870,0.70,#FFAA00
0.3710,Moderate Risk,3,2.296887159347534,0.108535,Bare Land,Peri-Urban / Sparse,0.3541,0.005235,0.7888,0.70,#FFAA00
0.3721,Moderate Risk,3,2.2567710876464844,0.107532,Bare Land,Peri-Urban / Sparse,0.3541,0.005144,0.7946,0.70,#FFAA00
0.3740,Moderate Risk,3,2.248375654220581,0.105933,Bare Land,Peri-Urban / Sparse,0.3541,0.005125,0.8040,0.70,#FFAA00
0.3750,Moderate Risk,3,2.2614119052886963,0.105049,Bare Land,Peri-Urban / Sparse,0.3541,0.005154,0.8091,0.70,#FFAA00
0.3654,Moderate Risk,3,1.7899225950241089,0.113038,Bare Land,Peri-Urban / Sparse,0.3541,0.004080,0.7625,0.70,#FFAA00
0.3600,Moderate Risk,3,1.842886209487915,0.117643,Bare Land,Peri-Urban / Sparse,0.3541,0.004200,0.7357,0.70,#FFAA00
0.3569,Moderate Risk,3,1.8801363706588745,0.120323,Bare Land,Peri-Urban / Sparse,0.3541,0.004285,0.7201,0.70,#FFAA00
0.3568,Moderate Risk,3,1.9065418243408203,0.120438,Bare Land,Peri-Urban / Sparse,0.3541,0.004346,0.7194,0.70,#FFAA00
0.3559,Moderate Risk,3,1.9424768686294556,0.121230,Bare Land,Peri-Urban / Sparse,0.3541,0.004427,0.7148,0.70,#FFAA00
0.3566,Moderate Risk,3,1.993343710899353,0.120651,Bare Land,Peri-Urban / Sparse,0.3541,0.004543,0.7182,0.70,#FFAA00
0.3571,Moderate Risk,3,2.0427262783050537,0.120302,Bare Land,Peri-Urban / Sparse,0.3541,0.004656,0.7202,0.70,#FFAA00
0.3586,Moderate Risk,3,2.0715911388397217,0.118992,Bare Land,Peri-Urban / Sparse,0.3541,0.004722,0.7278,0.70,#FFAA00
0.3594,Moderate Risk,3,2.112175464630127,0.118324,Bare Land,Peri-Urban / Sparse,0.3541,0.004814,0.7317,0.70,#FFAA00
0.3599,Moderate Risk,3,2.1776275634765625,0.117962,Bare Land,Peri-Urban / Sparse,0.3541,0.004963,0.7338,0.70,#FFAA00
0.3598,Moderate Risk,3,2.237349033355713,0.118059,Bare Land,Peri-Urban / Sparse,0.3541,0.005100,0.7333,0.70,#FFAA00
0.3588,Moderate Risk,3,2.265651226043701,0.118938,Bare Land,Peri-Urban / Sparse,0.3541,0.005164,0.7282,0.70,#FFAA00
0.3585,Moderate Risk,3,2.2666196823120117,0.119226,Bare Land,Peri-Urban / Sparse,0.3541,0.005166,0.7265,0.70,#FFAA00
0.3584,Moderate Risk,3,2.257056951522827,0.119291,Bare Land,Peri-Urban / Sparse,0.3541,0.005144,0.7261,0.70,#FFAA00
0.3584,Moderate Risk,3,2.2471814155578613,0.119324,Bare Land,Peri-Urban / Sparse,0.3541,0.005122,0.7259,0.70,#FFAA00
0.3583,Moderate Risk,3,2.24265718460083,0.119400,Bare Land,Peri-Urban / Sparse,0.3541,0.005112,0.7255,0.70,#FFAA00
0.3581,Moderate Risk,3,2.243583917617798,0.119546,Bare Land,Peri-Urban / Sparse,0.3541,0.005114,0.7246,0.70,#FFAA00
0.3581,Moderate Risk,3,2.2497549057006836,0.119523,Bare Land,Peri-Urban / Sparse,0.3541,0.005128,0.7247,0.70,#FFAA00
0.3588,Moderate Risk,3,2.256274700164795,0.118988,Bare Land,Peri-Urban / Sparse,0.3541,0.005143,0.7279,0.70,#FFAA00
0.3576,Moderate Risk,3,2.257932186126709,0.119954,Bare Land,Peri-Urban / Sparse,0.3541,0.005146,0.7222,0.70,#FFAA00
0.3581,Moderate Risk,3,2.27199649810791,0.119575,Bare Land,Peri-Urban / Sparse,0.3541,0.005178,0.7244,0.70,#FFAA00
0.3592,Moderate Risk,3,2.2772397994995117,0.118661,Bare Land,Peri-Urban / Sparse,0.3541,0.005190,0.7298,0.70,#FFAA00
0.3595,Moderate Risk,3,2.2549221515655518,0.118353,Bare Land,Peri-Urban / Sparse,0.3541,0.005140,0.7316,0.70,#FFAA00
0.3598,Moderate Risk,3,2.224348545074463,0.118073,Bare Land,Peri-Urban / Sparse,0.3541,0.005070,0.7332,0.70,#FFAA00
0.3599,Moderate Risk,3,2.211216926574707,0.117995,Bare Land,Peri-Urban / Sparse,0.3541,0.005040,0.7336,0.70,#FFAA00
0.3627,Moderate Risk,3,2.2114930152893066,0.115542,Bare Land,Peri-Urban / Sparse,0.3541,0.005041,0.7479,0.70,#FFAA00
0.3653,Moderate Risk,3,2.2145981788635254,0.113384,Bare Land,Peri-Urban / Sparse,0.3541,0.005048,0.7605,0.70,#FFAA00
0.3674,Moderate Risk,3,2.2185962200164795,0.111563,Bare Land,Peri-Urban / Sparse,0.3541,0.005057,0.7711,0.70,#FFAA00
0.3684,Moderate Risk,3,2.221487045288086,0.110702,Bare Land,Peri-Urban / Sparse,0.3541,0.005063,0.7762,0.70,#FFAA00
0.3684,Moderate Risk,3,2.2069497108459473,0.110639,Bare Land,Peri-Urban / Sparse,0.3541,0.005030,0.7765,0.70,#FFAA00
0.3686,Moderate Risk,3,2.1343941688537598,0.110446,Bare Land,Peri-Urban / Sparse,0.3541,0.004865,0.7777,0.70,#FFAA00
0.3690,Moderate Risk,3,2.0944159030914307,0.110139,Bare Land,Peri-Urban / Sparse,0.3541,0.004774,0.7794,0.70,#FFAA00
0.3702,Moderate Risk,3,2.0997655391693115,0.109057,Bare Land,Peri-Urban / Sparse,0.3541,0.004786,0.7858,0.70,#FFAA00
0.3710,Moderate Risk,3,2.1412081718444824,0.108456,Bare Land,Peri-Urban / Sparse,0.3541,0.004880,0.7893,0.70,#FFAA00
0.3707,Moderate Risk,3,2.224107265472412,0.108694,Bare Land,Peri-Urban / Sparse,0.3541,0.005069,0.7879,0.70,#FFAA00
0.3703,Moderate Risk,3,2.277747392654419,0.109107,Bare Land,Peri-Urban / Sparse,0.3541,0.005192,0.7855,0.70,#FFAA00
0.3690,Moderate Risk,3,2.293377637863159,0.110234,Bare Land,Peri-Urban / Sparse,0.3541,0.005227,0.7789,0.70,#FFAA00
0.3697,Moderate Risk,3,2.2998085021972656,0.109654,Bare Land,Peri-Urban / Sparse,0.3541,0.005242,0.7823,0.70,#FFAA00
0.3712,Moderate Risk,3,2.2992465496063232,0.108376,Bare Land,Peri-Urban / Sparse,0.3541,0.005241,0.7897,0.70,#FFAA00
0.3712,Moderate Risk,3,2.2561731338500977,0.108340,Bare Land,Peri-Urban / Sparse,0.3541,0.005142,0.7899,0.70,#FFAA00
0.3725,Moderate Risk,3,2.2254655361175537,0.107209,Bare Land,Peri-Urban / Sparse,0.3541,0.005072,0.7965,0.70,#FFAA00
0.3723,Moderate Risk,3,2.2267653942108154,0.107309,Bare Land,Peri-Urban / Sparse,0.3541,0.005075,0.7959,0.70,#FFAA00
0.3744,Moderate Risk,3,2.2396442890167236,0.105587,Bare Land,Peri-Urban / Sparse,0.3541,0.005105,0.8060,0.70,#FFAA00
0.3790,Moderate Risk,3,2.2521631717681885,0.101622,Bare Land,Peri-Urban / Sparse,0.3541,0.005133,0.8291,0.70,#FFAA00
0.3593,Moderate Risk,3,1.7956498861312866,0.118273,Bare Land,Peri-Urban / Sparse,0.3541,0.004093,0.7320,0.70,#FFAA00
0.3562,Moderate Risk,3,1.8154711723327637,0.120939,Bare Land,Peri-Urban / Sparse,0.3541,0.004138,0.7165,0.70,#FFAA00
0.3545,Moderate Risk,3,1.8262773752212524,0.122399,Bare Land,Peri-Urban / Sparse,0.3541,0.004163,0.7080,0.70,#FFAA00
0.3565,Moderate Risk,3,1.829398274421692,0.120685,Bare Land,Peri-Urban / Sparse,0.3541,0.004170,0.7180,0.70,#FFAA00
0.3566,Moderate Risk,3,1.8386436700820923,0.120624,Bare Land,Peri-Urban / Sparse,0.3541,0.004191,0.7183,0.70,#FFAA00
0.3572,Moderate Risk,3,1.8525290489196777,0.120112,Bare Land,Peri-Urban / Sparse,0.3541,0.004222,0.7213,0.70,#FFAA00
0.3581,Moderate Risk,3,1.8809435367584229,0.119286,Bare Land,Peri-Urban / Sparse,0.3541,0.004287,0.7261,0.70,#FFAA00
0.3592,Moderate Risk,3,1.9226082563400269,0.118411,Bare Land,Peri-Urban / Sparse,0.3541,0.004382,0.7312,0.70,#FFAA00
0.3592,Moderate Risk,3,1.967966914176941,0.118454,Bare Land,Peri-Urban / Sparse,0.3541,0.004486,0.7310,0.70,#FFAA00
0.3598,Moderate Risk,3,1.998038649559021,0.117907,Bare Land,Peri-Urban / Sparse,0.3541,0.004554,0.7342,0.70,#FFAA00
0.3590,Moderate Risk,3,2.0238795280456543,0.118610,Bare Land,Peri-Urban / Sparse,0.3541,0.004613,0.7301,0.70,#FFAA00
0.3591,Moderate Risk,3,2.064967155456543,0.118617,Bare Land,Peri-Urban / Sparse,0.3541,0.004707,0.7300,0.70,#FFAA00
0.3589,Moderate Risk,3,2.1288084983825684,0.118752,Bare Land,Peri-Urban / Sparse,0.3541,0.004852,0.7292,0.70,#FFAA00
0.3595,Moderate Risk,3,2.186426877975464,0.118333,Bare Land,Peri-Urban / Sparse,0.3541,0.004983,0.7317,0.70,#FFAA00
0.3600,Moderate Risk,3,2.2159206867218018,0.117905,Bare Land,Peri-Urban / Sparse,0.3541,0.005051,0.7342,0.70,#FFAA00
0.3595,Moderate Risk,3,2.2196364402770996,0.118310,Bare Land,Peri-Urban / Sparse,0.3541,0.005059,0.7318,0.70,#FFAA00
0.3593,Moderate Risk,3,2.2056033611297607,0.118441,Bare Land,Peri-Urban / Sparse,0.3541,0.005027,0.7310,0.70,#FFAA00
0.3591,Moderate Risk,3,2.1878299713134766,0.118648,Bare Land,Peri-Urban / Sparse,0.3541,0.004987,0.7298,0.70,#FFAA00
0.3592,Moderate Risk,3,2.1798887252807617,0.118574,Bare Land,Peri-Urban / Sparse,0.3541,0.004969,0.7303,0.70,#FFAA00
0.3585,Moderate Risk,3,2.1736035346984863,0.119126,Bare Land,Peri-Urban / Sparse,0.3541,0.004954,0.7271,0.70,#FFAA00
0.3588,Moderate Risk,3,2.152412176132202,0.118931,Bare Land,Peri-Urban / Sparse,0.3541,0.004906,0.7282,0.70,#FFAA00
0.3594,Moderate Risk,3,2.125805616378784,0.118334,Bare Land,Peri-Urban / Sparse,0.3541,0.004845,0.7317,0.70,#FFAA00
0.3594,Moderate Risk,3,2.1185503005981445,0.118354,Bare Land,Peri-Urban / Sparse,0.3541,0.004829,0.7316,0.70,#FFAA00
0.3604,Moderate Risk,3,2.1316051483154297,0.117475,Bare Land,Peri-Urban / Sparse,0.3541,0.004858,0.7367,0.70,#FFAA00
0.3617,Moderate Risk,3,2.1482808589935303,0.116414,Bare Land,Peri-Urban / Sparse,0.3541,0.004896,0.7429,0.70,#FFAA00
0.3630,Moderate Risk,3,2.1612184047698975,0.115320,Bare Land,Peri-Urban / Sparse,0.3541,0.004926,0.7492,0.70,#FFAA00
0.3631,Moderate Risk,3,2.1696670055389404,0.115168,Bare Land,Peri-Urban / Sparse,0.3541,0.004945,0.7501,0.70,#FFAA00
0.3657,Moderate Risk,3,2.1668951511383057,0.113014,Bare Land,Peri-Urban / Sparse,0.3541,0.004939,0.7627,0.70,#FFAA00
0.3664,Moderate Risk,3,2.126969814300537,0.112390,Bare Land,Peri-Urban / Sparse,0.3541,0.004848,0.7663,0.70,#FFAA00
0.3672,Moderate Risk,3,2.065775156021118,0.111618,Bare Land,Peri-Urban / Sparse,0.3541,0.004708,0.7708,0.70,#FFAA00
0.3680,Moderate Risk,3,2.0431127548217773,0.110938,Bare Land,Peri-Urban / Sparse,0.3541,0.004657,0.7748,0.70,#FFAA00
0.3690,Moderate Risk,3,2.0315494537353516,0.110077,Bare Land,Peri-Urban / Sparse,0.3541,0.004630,0.7798,0.70,#FFAA00
0.3701,Moderate Risk,3,2.0349984169006348,0.109148,Bare Land,Peri-Urban / Sparse,0.3541,0.004638,0.7852,0.70,#FFAA00
0.3711,Moderate Risk,3,2.0471673011779785,0.108270,Bare Land,Peri-Urban / Sparse,0.3541,0.004666,0.7903,0.70,#FFAA00
0.3707,Moderate Risk,3,2.061859130859375,0.108626,Bare Land,Peri-Urban / Sparse,0.3541,0.004700,0.7883,0.70,#FFAA00
0.3696,Moderate Risk,3,2.0962305068969727,0.109598,Bare Land,Peri-Urban / Sparse,0.3541,0.004778,0.7826,0.70,#FFAA00
0.3694,Moderate Risk,3,2.162104368209839,0.109831,Bare Land,Peri-Urban / Sparse,0.3541,0.004928,0.7812,0.70,#FFAA00
0.3705,Moderate Risk,3,2.221349000930786,0.108858,Bare Land,Peri-Urban / Sparse,0.3541,0.005063,0.7869,0.70,#FFAA00
0.3712,Moderate Risk,3,2.206777811050415,0.108240,Bare Land,Peri-Urban / Sparse,0.3541,0.005030,0.7905,0.70,#FFAA00
0.3712,Moderate Risk,3,2.1923024654388428,0.108284,Bare Land,Peri-Urban / Sparse,0.3541,0.004997,0.7903,0.70,#FFAA00
0.3717,Moderate Risk,3,2.1981818675994873,0.107885,Bare Land,Peri-Urban / Sparse,0.3541,0.005010,0.7926,0.70,#FFAA00
0.3724,Moderate Risk,3,2.199732780456543,0.107288,Bare Land,Peri-Urban / Sparse,0.3541,0.005014,0.7961,0.70,#FFAA00
0.3740,Moderate Risk,3,2.201542615890503,0.105868,Bare Land,Peri-Urban / Sparse,0.3541,0.005018,0.8043,0.70,#FFAA00
0.3760,Moderate Risk,3,2.205489158630371,0.104167,Bare Land,Peri-Urban / Sparse,0.3541,0.005027,0.8143,0.70,#FFAA00
0.3557,Moderate Risk,3,1.7096301317214966,0.121241,Bare Land,Peri-Urban / Sparse,0.3541,0.003897,0.7147,0.70,#FFAA00
0.3557,Moderate Risk,3,1.7096301317214966,0.121241,Bare Land,Peri-Urban / Sparse,0.3541,0.003897,0.7147,0.70,#FFAA00
0.3547,Moderate Risk,3,1.716766119003296,0.122126,Bare Land,Peri-Urban / Sparse,0.3541,0.003913,0.7096,0.70,#FFAA00
0.3557,Moderate Risk,3,1.733567476272583,0.121266,Bare Land,Peri-Urban / Sparse,0.3541,0.003951,0.7146,0.70,#FFAA00
0.3565,Moderate Risk,3,1.7527549266815186,0.120669,Bare Land,Peri-Urban / Sparse,0.3541,0.003995,0.7181,0.70,#FFAA00
0.3572,Moderate Risk,3,1.759066104888916,0.120039,Bare Land,Peri-Urban / Sparse,0.3541,0.004009,0.7217,0.70,#FFAA00
0.3587,Moderate Risk,3,1.7468130588531494,0.118740,Bare Land,Peri-Urban / Sparse,0.3541,0.003981,0.7293,0.70,#FFAA00
0.3594,Moderate Risk,3,1.745101809501648,0.118182,Bare Land,Peri-Urban / Sparse,0.3541,0.003978,0.7326,0.70,#FFAA00
0.3589,Moderate Risk,3,1.756021499633789,0.118548,Bare Land,Peri-Urban / Sparse,0.3541,0.004002,0.7304,0.70,#FFAA00
0.3592,Moderate Risk,3,1.7743052244186401,0.118356,Bare Land,Peri-Urban / Sparse,0.3541,0.004044,0.7315,0.70,#FFAA00
0.3594,Moderate Risk,3,1.8036028146743774,0.118205,Bare Land,Peri-Urban / Sparse,0.3541,0.004111,0.7324,0.70,#FFAA00
0.3588,Moderate Risk,3,1.8386943340301514,0.118725,Bare Land,Peri-Urban / Sparse,0.3541,0.004191,0.7294,0.70,#FFAA00
0.3591,Moderate Risk,3,1.8663386106491089,0.118443,Bare Land,Peri-Urban / Sparse,0.3541,0.004254,0.7310,0.70,#FFAA00
0.3600,Moderate Risk,3,1.8835045099258423,0.117724,Bare Land,Peri-Urban / Sparse,0.3541,0.004293,0.7352,0.70,#FFAA00
0.3607,Moderate Risk,3,1.912121295928955,0.117086,Bare Land,Peri-Urban / Sparse,0.3541,0.004358,0.7389,0.70,#FFAA00
0.3611,Moderate Risk,3,1.9533331394195557,0.116829,Bare Land,Peri-Urban / Sparse,0.3541,0.004452,0.7404,0.70,#FFAA00
0.3606,Moderate Risk,3,2.0069358348846436,0.117278,Bare Land,Peri-Urban / Sparse,0.3541,0.004574,0.7378,0.70,#FFAA00
0.3607,Moderate Risk,3,2.050778865814209,0.117157,Bare Land,Peri-Urban / Sparse,0.3541,0.004674,0.7385,0.70,#FFAA00
0.3602,Moderate Risk,3,2.069854497909546,0.117656,Bare Land,Peri-Urban / Sparse,0.3541,0.004718,0.7356,0.70,#FFAA00
0.3590,Moderate Risk,3,2.0620481967926025,0.118658,Bare Land,Peri-Urban / Sparse,0.3541,0.004700,0.7298,0.70,#FFAA00
0.3592,Moderate Risk,3,2.0406241416931152,0.118476,Bare Land,Peri-Urban / Sparse,0.3541,0.004651,0.7308,0.70,#FFAA00
0.3593,Moderate Risk,3,2.027886152267456,0.118364,Bare Land,Peri-Urban / Sparse,0.3541,0.004622,0.7315,0.70,#FFAA00
0.3601,Moderate Risk,3,2.024562120437622,0.117731,Bare Land,Peri-Urban / Sparse,0.3541,0.004615,0.7352,0.70,#FFAA00
0.3607,Moderate Risk,3,2.01900315284729,0.117202,Bare Land,Peri-Urban / Sparse,0.3541,0.004602,0.7383,0.70,#FFAA00
0.3612,Moderate Risk,3,2.0175318717956543,0.116760,Bare Land,Peri-Urban / Sparse,0.3541,0.004598,0.7408,0.70,#FFAA00
0.3635,Moderate Risk,3,2.019380569458008,0.114778,Bare Land,Peri-Urban / Sparse,0.3541,0.004603,0.7524,0.70,#FFAA00
0.3630,Moderate Risk,3,2.0259766578674316,0.115172,Bare Land,Peri-Urban / Sparse,0.3541,0.004618,0.7501,0.70,#FFAA00
0.3636,Moderate Risk,3,2.0246119499206543,0.114661,Bare Land,Peri-Urban / Sparse,0.3541,0.004615,0.7531,0.70,#FFAA00
0.3650,Moderate Risk,3,1.976855993270874,0.113503,Bare Land,Peri-Urban / Sparse,0.3541,0.004506,0.7598,0.70,#FFAA00
0.3659,Moderate Risk,3,1.9313998222351074,0.112636,Bare Land,Peri-Urban / Sparse,0.3541,0.004402,0.7649,0.70,#FFAA00
0.3664,Moderate Risk,3,1.9487597942352295,0.112273,Bare Land,Peri-Urban / Sparse,0.3541,0.004442,0.7670,0.70,#FFAA00
0.3680,Moderate Risk,3,1.9837666749954224,0.110859,Bare Land,Peri-Urban / Sparse,0.3541,0.004522,0.7752,0.70,#FFAA00
0.3684,Moderate Risk,3,2.0095162391662598,0.110605,Bare Land,Peri-Urban / Sparse,0.3541,0.004580,0.7767,0.70,#FFAA00
0.3705,Moderate Risk,3,2.0211782455444336,0.108815,Bare Land,Peri-Urban / Sparse,0.3541,0.004607,0.7872,0.70,#FFAA00
0.3711,Moderate Risk,3,2.0274910926818848,0.108285,Bare Land,Peri-Urban / Sparse,0.3541,0.004621,0.7903,0.70,#FFAA00
0.3693,Moderate Risk,3,2.0389277935028076,0.109859,Bare Land,Peri-Urban / Sparse,0.3541,0.004647,0.7811,0.70,#FFAA00
0.3688,Moderate Risk,3,2.043196201324463,0.110212,Bare Land,Peri-Urban / Sparse,0.3541,0.004657,0.7790,0.70,#FFAA00
0.3690,Moderate Risk,3,2.0492470264434814,0.110050,Bare Land,Peri-Urban / Sparse,0.3541,0.004671,0.7800,0.70,#FFAA00
0.3696,Moderate Risk,3,2.0578181743621826,0.109561,Bare Land,Peri-Urban / Sparse,0.3541,0.004690,0.7828,0.70,#FFAA00
0.3712,Moderate Risk,3,2.071617603302002,0.108205,Bare Land,Peri-Urban / Sparse,0.3541,0.004722,0.7907,0.70,#FFAA00
0.3713,Moderate Risk,3,2.1326050758361816,0.108115,Bare Land,Peri-Urban / Sparse,0.3541,0.004861,0.7912,0.70,#FFAA00
0.3720,Moderate Risk,3,2.171614408493042,0.107599,Bare Land,Peri-Urban / Sparse,0.3541,0.004950,0.7943,0.70,#FFAA00
0.3727,Moderate Risk,3,2.18450927734375,0.107001,Bare Land,Peri-Urban / Sparse,0.3541,0.004979,0.7977,0.70,#FFAA00
0.3721,Moderate Risk,3,2.1932313442230225,0.107466,Bare Land,Peri-Urban / Sparse,0.3541,0.004999,0.7950,0.70,#FFAA00
0.3724,Moderate Risk,3,2.1974220275878906,0.107262,Bare Land,Peri-Urban / Sparse,0.3541,0.005009,0.7962,0.70,#FFAA00
0.3131,Moderate Risk,3,2.1957743167877197,,Bare Land,Peri-Urban / Sparse,0.3541,0.005005,0.5000,0.70,#FFAA00
0.3551,Moderate Risk,3,1.6411428451538086,0.121782,Bare Land,Peri-Urban / Sparse,0.3541,0.003741,0.7116,0.70,#FFAA00
0.3561,Moderate Risk,3,1.640005111694336,0.120932,Bare Land,Peri-Urban / Sparse,0.3541,0.003738,0.7165,0.70,#FFAA00
0.3576,Moderate Risk,3,1.6396279335021973,0.119575,Bare Land,Peri-Urban / Sparse,0.3541,0.003737,0.7244,0.70,#FFAA00
0.3579,Moderate Risk,3,1.6392161846160889,0.119390,Bare Land,Peri-Urban / Sparse,0.3541,0.003736,0.7255,0.70,#FFAA00
0.3584,Moderate Risk,3,1.6389137506484985,0.118947,Bare Land,Peri-Urban / Sparse,0.3541,0.003736,0.7281,0.70,#FFAA00
0.3580,Moderate Risk,3,1.6500170230865479,0.119263,Bare Land,Peri-Urban / Sparse,0.3541,0.003761,0.7263,0.70,#FFAA00
0.3580,Moderate Risk,3,1.661143183708191,0.119263,Bare Land,Peri-Urban / Sparse,0.3541,0.003786,0.7263,0.70,#FFAA00
0.3590,Moderate Risk,3,1.667547345161438,0.118434,Bare Land,Peri-Urban / Sparse,0.3541,0.003801,0.7311,0.70,#FFAA00
0.3590,Moderate Risk,3,1.671364426612854,0.118408,Bare Land,Peri-Urban / Sparse,0.3541,0.003809,0.7312,0.70,#FFAA00
0.3590,Moderate Risk,3,1.6802291870117188,0.118457,Bare Land,Peri-Urban / Sparse,0.3541,0.003830,0.7310,0.70,#FFAA00
0.3594,Moderate Risk,3,1.6941601037979126,0.118131,Bare Land,Peri-Urban / Sparse,0.3541,0.003861,0.7329,0.70,#FFAA00
0.3601,Moderate Risk,3,1.7102900743484497,0.117499,Bare Land,Peri-Urban / Sparse,0.3541,0.003898,0.7365,0.70,#FFAA00
0.3611,Moderate Risk,3,1.725771188735962,0.116704,Bare Land,Peri-Urban / Sparse,0.3541,0.003933,0.7412,0.70,#FFAA00
0.3612,Moderate Risk,3,1.7502530813217163,0.116621,Bare Land,Peri-Urban / Sparse,0.3541,0.003989,0.7417,0.70,#FFAA00
0.3612,Moderate Risk,3,1.7803646326065063,0.116613,Bare Land,Peri-Urban / Sparse,0.3541,0.004058,0.7417,0.70,#FFAA00
0.3609,Moderate Risk,3,1.8004224300384521,0.116922,Bare Land,Peri-Urban / Sparse,0.3541,0.004104,0.7399,0.70,#FFAA00
0.3607,Moderate Risk,3,1.8117581605911255,0.117065,Bare Land,Peri-Urban / Sparse,0.3541,0.004129,0.7391,0.70,#FFAA00
0.3597,Moderate Risk,3,1.8280296325683594,0.117899,Bare Land,Peri-Urban / Sparse,0.3541,0.004167,0.7342,0.70,#FFAA00
0.3598,Moderate Risk,3,1.84641695022583,0.117848,Bare Land,Peri-Urban / Sparse,0.3541,0.004208,0.7345,0.70,#FFAA00
0.3599,Moderate Risk,3,1.8802369832992554,0.117809,Bare Land,Peri-Urban / Sparse,0.3541,0.004286,0.7347,0.70,#FFAA00
0.3602,Moderate Risk,3,1.9214121103286743,0.117557,Bare Land,Peri-Urban / Sparse,0.3541,0.004379,0.7362,0.70,#FFAA00
0.3610,Moderate Risk,3,1.9532103538513184,0.116902,Bare Land,Peri-Urban / Sparse,0.3541,0.004452,0.7400,0.70,#FFAA00
0.3622,Moderate Risk,3,1.9743199348449707,0.115887,Bare Land,Peri-Urban / Sparse,0.3541,0.004500,0.7459,0.70,#FFAA00
0.3627,Moderate Risk,3,1.9826600551605225,0.115486,Bare Land,Peri-Urban / Sparse,0.3541,0.004519,0.7483,0.70,#FFAA00
0.3635,Moderate Risk,3,1.9795174598693848,0.114736,Bare Land,Peri-Urban / Sparse,0.3541,0.004512,0.7526,0.70,#FFAA00
0.3635,Moderate Risk,3,1.9457205533981323,0.114763,Bare Land,Peri-Urban / Sparse,0.3541,0.004435,0.7525,0.70,#FFAA00
0.3642,Moderate Risk,3,1.8915976285934448,0.114070,Bare Land,Peri-Urban / Sparse,0.3541,0.004311,0.7565,0.70,#FFAA00
0.3636,Moderate Risk,3,1.868175745010376,0.114600,Bare Land,Peri-Urban / Sparse,0.3541,0.004258,0.7534,0.70,#FFAA00
0.3645,Moderate Risk,3,1.8679485321044922,0.113818,Bare Land,Peri-Urban / Sparse,0.3541,0.004258,0.7580,0.70,#FFAA00
0.3656,Moderate Risk,3,1.8706047534942627,0.112877,Bare Land,Peri-Urban / Sparse,0.3541,0.004264,0.7635,0.70,#FFAA00
